Region	RegionUID	OperatingUnit	OperatingUnitUID	CountryName	SNU1	SNU1Uid	PSNU	PSNUuid	CurrentSNUPrioritization	typeMilitary	MechanismUID	PrimePartner	FundingAgency	MechanismID	ImplementingMechanismName	dataElementUID	indicator	numeratorDenom	indicatorType	disaggregate	standardizedDisaggregate	categoryOptionComboUID	categoryOptionComboName	Age	Sex	resultStatus	otherDisaggregate	coarseDisaggregate	modality	isMCAD	FY2015Q2	FY2015Q3	FY2015Q4	FY2015APR	FY2016_TARGETS	FY2016Q1	FY2016Q2	FY2016Q3	FY2016Q4	FY2016APR	FY2017_TARGETS	FY2017Q1	FY2017Q2	FY2017Q3	FY2017Q4	FY2017APR	FY2018_TARGETS	FY2018Q1
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	qu9KUgSZMmi	HTS_TST_NEG	N	TA	OtherPITC/MostCompleteAgeDisagg	Modality/MostCompleteAgeDisagg	h7oMErz6yrn	15+, Male, Negative	15+	Male	Negative			OtherPITC	Y																		110
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	qZAq6ABJe2I	HTS_TST	N	TA	Inpat/Age/Sex/Result	Modality/Age/Sex/Result	DszsJew1vQA	<1, Unknown Sex, Negative	<01	Unknown Sex	Negative	Unknown Sex		Inpat	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	qZAq6ABJe2I	HTS_TST	N	TA	Inpat/Age/Sex/Result	Modality/Age/Sex/Result	HSpL3hSBx6F	50+, Male, Negative	50+	Male	Negative			Inpat	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	qZAq6ABJe2I	HTS_TST	N	TA	Inpat/Age/Sex/Result	Modality/Age/Sex/Result	pz7dlDGQssH	10-14, Female, Negative	10-14	Female	Negative			Inpat	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	qZAq6ABJe2I	HTS_TST	N	TA	Inpat/Age/Sex/Result	Modality/Age/Sex/Result	YcXbNpQVqTA	Unknown Age, Male, Negative	Unknown Age	Male	Negative			Inpat	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	RT8zvKCJaXC	HTS_TST	N	TA	PMTCT ANC/Age/Sex/Result	Modality/Age/Sex/Result	liB7pxJtaLm	25-49, Female, Positive	25-49	Female	Positive			PMTCT ANC	N																		10
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	S4EkJkM8KpB	HTS_TST_POS	N	TA	Inpat/MostCompleteAgeDisagg	Modality/MostCompleteAgeDisagg	E2NnF5pE5K1	15+, Male, Positive	15+	Male	Positive			Inpat	Y																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	sfdLCKFEgTh	HTS_TST_NEG	N	TA	OtherPITC/Age/Sex/Result	Modality/Age/Sex/Result	BOxW7hCTSjX	15-19, Female, Negative	15-19	Female	Negative			OtherPITC	N																		20
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	sfdLCKFEgTh	HTS_TST_NEG	N	TA	OtherPITC/Age/Sex/Result	Modality/Age/Sex/Result	DszsJew1vQA	<1, Unknown Sex, Negative	<01	Unknown Sex	Negative	Unknown Sex		OtherPITC	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	sYBzJzQljQ0	TX_RET	N	DSD	Total Numerator	Total Numerator	HllvX50cXC0	default						NULL	N																	40	
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	TjIPfD9phVH	HTS_TST_NEG	N	TA	Total Numerator	Total Numerator	HllvX50cXC0	default			Negative			NULL	N																	8850	
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	TUJPxclPx31	HTS_TST	N	TA	Pediatric/MostCompleteAgeDisagg	Modality/MostCompleteAgeDisagg	tfxXAPNxtUc	<5, Unknown Sex, Positive	<15	Unknown Sex	Positive	Unknown Sex		Pediatric	Y																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	VfvyAX8bmb2	HTS_TST_NEG	N	TA	Inpat/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	T7QvqSUhsns	Unknown Age, Male, Negative	Unknown Age	Male	Negative		TRUE	Inpat	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	VhPV0qZHM5M	HTS_TST_NEG	N	TA	TBClinic/Age/Sex/Result	Modality/Age/Sex/Result	RWG4YLNHEdA	20-24, Male, Negative	20-24	Male	Negative			TBClinic	N																		10
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	VSjToPtsZ9a	HTS_TST_POS	N	TA	VCT/MostCompleteAgeDisagg	Modality/MostCompleteAgeDisagg	EpuxXtY71JG	Unknown Age, Male, Positive	Unknown Age	Male	Positive			VCT	Y																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	WLDoudCbCAj	HTS_TST	N	TA	Inpat/MostCompleteAgeDisagg	Modality/MostCompleteAgeDisagg	cHGZDdZm2Kh	<15, Unknown Sex	<15	Unknown Sex	Negative			Inpat	Y																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	x0IR2BEbfPT	HTS_TST_POS	N	TA	PMTCT ANC/Age Aggregated/Result	Modality/Age Aggregated/Sex/Result	Y1LWVrEVn1E	<15, Positive	<15		Positive		TRUE	PMTCT ANC	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	XdEIz7Z0EE8	HTS_TST	N	TA	VCT/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	T4GeVmTlku0	<15, Male, Negative	<15	Male	Negative		TRUE	VCT	N																	50	
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	XuW49NlpcLC	GEND_GBV	N	DSD	PEP	PEP	HllvX50cXC0	default						NULL	N																	10	
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	xvvvzo6A8Ka	PMTCT_STAT	N	DSD	Age/KnownNewResult	Age/Sex/KnownNewResult	iv3mGhk0Zpd	25-49, Newly Identified Negative	25-49	Female	Negative	Newly Identified		NULL	N																	660	
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	xvvvzo6A8Ka	PMTCT_STAT	N	DSD	Age/KnownNewResult	Age/Sex/KnownNewResult	wX4rsOITtnz	Unknown Age, Known at Entry Positive	Unknown Age	Female	Positive	Known at Entry		NULL	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	xvvvzo6A8Ka	PMTCT_STAT	N	DSD	Age/KnownNewResult	Age/Sex/KnownNewResult	ZCgmwviz446	20-24, Known at Entry Positive	20-24	Female	Positive	Known at Entry		NULL	N																	10	
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	y6eMI65qSke	HTS_TST_POS	N	TA	PMTCT ANC/Age/Sex/Result	Modality/Age/Sex/Result	liB7pxJtaLm	25-49, Female, Positive	25-49	Female	Positive			PMTCT ANC	N																		10
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	YBdu7j2gGjC	HTS_TST	N	TA	VCT/Age/Sex/Result	Modality/Age/Sex/Result	dZYJREDXbfa	50+, Female, Positive	50+	Female	Positive			VCT	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	YBdu7j2gGjC	HTS_TST	N	TA	VCT/Age/Sex/Result	Modality/Age/Sex/Result	GscVGDNCdwR	10-14, Male, Positive	10-14	Male	Positive			VCT	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	YBdu7j2gGjC	HTS_TST	N	TA	VCT/Age/Sex/Result	Modality/Age/Sex/Result	h3WrcUxOPZ2	50+, Male, Positive	50+	Male	Positive			VCT	N																		10
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	YBdu7j2gGjC	HTS_TST	N	TA	VCT/Age/Sex/Result	Modality/Age/Sex/Result	HEpqnVEHzUA	15-19, Female, Positive	15-19	Female	Positive			VCT	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	YBdu7j2gGjC	HTS_TST	N	TA	VCT/Age/Sex/Result	Modality/Age/Sex/Result	VaLrzNohtN9	Unknown Age, Female, Positive	Unknown Age	Female	Positive			VCT	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	zhoCfc8GjR0	HTS_TST_POS	N	TA	Inpat/MostCompleteAgeDisagg	Modality/MostCompleteAgeDisagg	XDTwB2A1yY0	Unknown Age, Female, Positive	Unknown Age	Female	Positive			Inpat	Y																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	A67vu21QrO7	HTS_TST_NEG	N	TA	PMTCT ANC/Age/Sex/Result	Modality/Age/Sex/Result	swdumJN00xH	15-19, Female, Negative	15-19	Female	Negative			PMTCT ANC	N																		20
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	aAcv9P7LZiw	PP_PREV	N	DSD	Age/Sex	Age/Sex	ImeDNDMtA1B	20-24, Male	20-24	Male				NULL	N																	10	
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	aGj49kxshsd	HTS_TST_POS	N	TA	Inpat/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	mq33twqgDWZ	<15, Female, Positive	<15	Female	Positive		TRUE	Inpat	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	ays9aMuZiOw	HTS_TST	N	TA	TBClinic/MostCompleteAgeDisagg	Modality/MostCompleteAgeDisagg	Pjb5TRAmBGi	15+, Female, Negative	15+	Female	Negative			TBClinic	Y																	150	
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	BN0KwIIiNf1	TB_PREV	D	DSD	Age Aggregated/Sex	Age Aggregated/Sex	NxWS31FH6DC	15+, Female	15+	Female			TRUE	NULL	N																	30	
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	BN0KwIIiNf1	TB_PREV	D	DSD	Age Aggregated/Sex	Age Aggregated/Sex	sGE1IjFYNjF	<15, Male	<15	Male			TRUE	NULL	N																	10	
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	BRZwKqsIbwL	TB_ART	D	DSD	Age Aggregated/Sex	Age Aggregated/Sex	sGE1IjFYNjF	<15, Male	<15	Male			TRUE	NULL	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	Exn4Fqlw5gw	PMTCT_STAT_POS	N	DSD	Age/Sex/KnownNewResult	Age/Sex/KnownNewResult	gTNPMeLIuzT	Unknown Age, Female, Newly Identified Positive	Unknown Age	Female	Positive	Newly Identified		NULL	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	FBAIZAhJG4T	HTS_TST	N	TA	VCT/MostCompleteAgeDisagg	Modality/MostCompleteAgeDisagg	WhxSPg1g9Og	Unknown Age, Male, Positive	Unknown Age	Male	Positive			VCT	Y																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	fg53NvKg3EN	PMTCT_STAT	N	DSD	Age/Sex/KnownNewResult	Age/Sex/KnownNewResult	B0YaR1ETmQ5	25-49, Female, Newly Identified Positive	25-49	Female	Positive	Newly Identified		NULL	N																		10
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	fg53NvKg3EN	PMTCT_STAT	N	DSD	Age/Sex/KnownNewResult	Age/Sex/KnownNewResult	CQz1usv1yjJ	15-19, Female, Known at Entry Positive	15-19	Female	Positive	Known at Entry		NULL	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	fg53NvKg3EN	PMTCT_STAT	N	DSD	Age/Sex/KnownNewResult	Age/Sex/KnownNewResult	oFLXPRHztBa	<10, Female, Known at Entry Positive	<10	Female	Positive	Known at Entry		NULL	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	fpaJtBFgRjs	TB_STAT	D	TA	Total Denominator	Total Denominator	HllvX50cXC0	default						NULL	N																	40	
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	GEVWHZldt4c	TX_PVLS	N	DSD	RoutineTargeted/HIVStatus	RoutineTargeted/HIVStatus	BbVowvSlJ23	Routine, Positive			Positive	Routine		NULL	N																	240	
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	GGKZ73xglKS	HTS_TST	N	TA	Index/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	SpQbhb9EJjt	<15, Female, Negative	<15	Female	Negative		TRUE	Index	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	GGKZ73xglKS	HTS_TST	N	TA	Index/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	T7QvqSUhsns	Unknown Age, Male, Negative	Unknown Age	Male	Negative		TRUE	Index	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	ghoSZ0XbWn3	HTS_TST	N	TA	Malnutrition/MostCompleteAgeDisagg	Modality/MostCompleteAgeDisagg	tfxXAPNxtUc	<5, Unknown Sex, Positive	<15	Unknown Sex	Positive	Unknown Sex		Malnutrition	Y																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	GwSuNKJLm35	HTS_TST_POS	N	TA	OtherPITC/Age/Sex/Result	Modality/Age/Sex/Result	tP2mjgakLVn	<1, Unknown Sex, Positive	<01	Unknown Sex	Positive	Unknown Sex		OtherPITC	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	H68TAKvUt8I	HTS_TST	N	TA	TBClinic/MostCompleteAgeDisagg	Modality/MostCompleteAgeDisagg	fVz2IdEXBhg	<15, Unknown Sex	<15	Unknown Sex	Negative			TBClinic	Y																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	heTFRI94K9G	HTS_TST	N	TA	OtherPITC/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	E2NnF5pE5K1	15+, Male, Positive	15+	Male	Positive		TRUE	OtherPITC	N																	10	
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	heTFRI94K9G	HTS_TST	N	TA	OtherPITC/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	WhxSPg1g9Og	Unknown Age, Male, Positive	Unknown Age	Male	Positive		TRUE	OtherPITC	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	hL0AZ1WUdcl	HTS_TST_NEG	N	TA	VCT/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	Pjb5TRAmBGi	15+, Female, Negative	15+	Female	Negative		TRUE	VCT	N																	540	
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	Hyvw9VnZ2ch	TX_CURR	N	DSD	Age/Sex/HIVStatus	Age/Sex/HIVStatus	S4urVfq4oVX	10-14, Male, Positive	10-14	Male	Positive			NULL	N																		10
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	idQRy9Rg9by	HTS_TST_POS	N	TA	Index/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	mq33twqgDWZ	<15, Female, Positive	<15	Female	Positive		TRUE	Index	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	ISmrVBI4qvs	HTS_TST	N	TA	TBClinic/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	TYbr3JOxa52	Unknown Age, Female, Negative	Unknown Age	Female	Negative		TRUE	TBClinic	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	jHjC9XIJbhL	HTS_TST	N	TA	OtherPITC/Age/Sex/Result	Modality/Age/Sex/Result	RWG4YLNHEdA	20-24, Male, Negative	20-24	Male	Negative			OtherPITC	N																		10
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	jHjC9XIJbhL	HTS_TST	N	TA	OtherPITC/Age/Sex/Result	Modality/Age/Sex/Result	tP2mjgakLVn	<1, Unknown Sex, Positive	<01	Unknown Sex	Positive	Unknown Sex		OtherPITC	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	JjDbcm9MfuJ	HTS_TST	N	TA	Index/Age/Sex/Result	Modality/Age/Sex/Result	FnHZRFcropp	25-49, Female, Negative	25-49	Female	Negative			Index	N																		10
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	JjDbcm9MfuJ	HTS_TST	N	TA	Index/Age/Sex/Result	Modality/Age/Sex/Result	YcXbNpQVqTA	Unknown Age, Male, Negative	Unknown Age	Male	Negative			Index	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	KhngZGDgVvb	HTS_TST_POS	N	TA	Inpat/Age/Sex/Result	Modality/Age/Sex/Result	E8XxGzk0kY7	25-49, Female, Positive	25-49	Female	Positive			Inpat	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	LERa3rawqN3	HTS_TST	N	TA	Inpat/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	PrS9RqE1nmz	<15, Male, Positive	<15	Male	Positive		TRUE	Inpat	N																	10	
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	LERa3rawqN3	HTS_TST	N	TA	Inpat/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	WhxSPg1g9Og	Unknown Age, Male, Positive	Unknown Age	Male	Positive		TRUE	Inpat	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	Beyond the Wall	aX3wAObetsr	Beyond the Wall	aX3wAObetsr	1 - Scale-Up: Saturation		""	Westeros	HHS/CDC	80010	Westeros	mWYKH7Uwffu	HTS_TST_NEG	N	TA	Index/MostCompleteAgeDisagg	Modality/MostCompleteAgeDisagg	T7QvqSUhsns	Unknown Age, Male, Negative	Unknown Age	Male	Negative			Index	Y																		
